acc,auprc_sink_vs_label,auroc_sink_vs_label,chat_mode,cohens_d_sink_pos_minus_neg,corr_sink_entropy_pearson,corr_sink_entropy_spearman,entropy_mean,entropy_std,label,model,n,partial_sink_entropy_spearman_seq_len,pos_rate,quantization,query_mode,query_start,run_id,seq_len_mean,seq_len_std,sink_mean,sink_std,sink_tokens,task
0.23373493975903614,0.7853511227007665,0.5095960578357,auto,-0.01719396186060815,0.04997359222269843,0.11820240829538892,2.920599103261189,0.30084069300139843,hallucinated,EleutherAI/pythia-2.8b-deduped,415,0.10373651797826759,0.7662650602409639,none,last,0,truthfulqa_mc__EleutherAI__pythia-2.8b-deduped__K1__qlast,73.69638554216867,16.075855170590927,0.23057424877531804,0.013920495586807545,1,truthfulqa_mc
0.23373493975903614,0.8132054994566404,0.5614666407313752,auto,0.26357370531007396,-0.003054959370662177,0.031707599629286376,2.920599103261189,0.30084069300139843,hallucinated,EleutherAI/pythia-2.8b-deduped,415,0.023209056963640513,0.7662650602409639,none,range,32,truthfulqa_mc__EleutherAI__pythia-2.8b-deduped__K1__qrange_start32,73.69638554216867,16.075855170590927,0.1943013645964695,0.018896720882613342,1,truthfulqa_mc
0.23373493975903614,0.7858026463939367,0.5079102638915904,auto,-0.010218135889319115,0.06993347322765131,0.13042638782554972,2.920599103261189,0.30084069300139843,hallucinated,EleutherAI/pythia-2.8b-deduped,415,0.1273564156290715,0.7662650602409639,none,last,0,truthfulqa_mc__EleutherAI__pythia-2.8b-deduped__K4__qlast,73.69638554216867,16.075855170590927,0.2542036741701269,0.014659425233203462,4,truthfulqa_mc
0.23373493975903614,0.8084347818177228,0.5588082733579719,auto,0.2516168451662062,0.00953935955238162,0.038157983102980485,2.920599103261189,0.30084069300139843,hallucinated,EleutherAI/pythia-2.8b-deduped,415,0.03198781749069858,0.7662650602409639,none,range,32,truthfulqa_mc__EleutherAI__pythia-2.8b-deduped__K4__qrange_start32,73.69638554216867,16.075855170590927,0.2053960792747175,0.020469143747886828,4,truthfulqa_mc
0.26265060240963856,0.7733976652736525,0.539995202974156,auto,0.1719779005430839,0.06574002608683678,0.05225383137902782,1.9064560113182987,0.3568542905936456,hallucinated,Qwen/Qwen2.5-0.5B-Instruct,415,0.10442203596996683,0.7373493975903614,none,last,0,truthfulqa_mc__Qwen__Qwen2.5-0.5B-Instruct__K1__qlast,97.70843373493976,16.69757362662891,0.35242919110689297,0.007031841796675126,1,truthfulqa_mc
0.26265060240963856,0.7313047119785785,0.45790609821910416,auto,-0.12871708362123144,-0.10400878258535243,-0.11555335052584922,1.9064560113182987,0.3568542905936456,hallucinated,Qwen/Qwen2.5-0.5B-Instruct,415,-0.17508377993579669,0.7373493975903614,none,range,32,truthfulqa_mc__Qwen__Qwen2.5-0.5B-Instruct__K1__qrange_start32,97.70843373493976,16.69757362662891,0.3612815401248737,0.01583538283834922,1,truthfulqa_mc
0.26265060240963856,0.7722930904782105,0.5418840319002218,auto,0.16878447094657684,0.07041067063469857,0.05763136156666801,1.9064560113182987,0.3568542905936456,hallucinated,Qwen/Qwen2.5-0.5B-Instruct,415,0.10247142415817115,0.7373493975903614,none,last,0,truthfulqa_mc__Qwen__Qwen2.5-0.5B-Instruct__K4__qlast,97.70843373493976,16.69757362662891,0.3640887618244412,0.00733070265525652,4,truthfulqa_mc
0.26265060240963856,0.7314751726946491,0.45994483420279425,auto,-0.114033016112105,-0.09056657454264214,-0.1020599118883561,1.9064560113182987,0.3568542905936456,hallucinated,Qwen/Qwen2.5-0.5B-Instruct,415,-0.1626398570872117,0.7373493975903614,none,range,32,truthfulqa_mc__Qwen__Qwen2.5-0.5B-Instruct__K4__qrange_start32,97.70843373493976,16.69757362662891,0.3802679016562246,0.016740308348155777,4,truthfulqa_mc
0.2385542168674699,nan,nan,auto,nan,nan,nan,nan,nan,hallucinated,Qwen/Qwen2.5-1.5B-Instruct,415,nan,0.7614457831325301,none,last,0,truthfulqa_mc__Qwen__Qwen2.5-1.5B-Instruct__K1__qlast,97.70843373493976,16.69757362662891,nan,nan,1,truthfulqa_mc
0.2385542168674699,nan,nan,auto,nan,nan,nan,nan,nan,hallucinated,Qwen/Qwen2.5-1.5B-Instruct,415,nan,0.7614457831325301,none,range,32,truthfulqa_mc__Qwen__Qwen2.5-1.5B-Instruct__K1__qrange_start32,97.70843373493976,16.69757362662891,nan,nan,1,truthfulqa_mc
0.2385542168674699,nan,nan,auto,nan,nan,nan,nan,nan,hallucinated,Qwen/Qwen2.5-1.5B-Instruct,415,nan,0.7614457831325301,none,last,0,truthfulqa_mc__Qwen__Qwen2.5-1.5B-Instruct__K4__qlast,97.70843373493976,16.69757362662891,nan,nan,4,truthfulqa_mc
0.2385542168674699,nan,nan,auto,nan,nan,nan,nan,nan,hallucinated,Qwen/Qwen2.5-1.5B-Instruct,415,nan,0.7614457831325301,none,range,32,truthfulqa_mc__Qwen__Qwen2.5-1.5B-Instruct__K4__qrange_start32,97.70843373493976,16.69757362662891,nan,nan,4,truthfulqa_mc
0.4939759036144578,0.41454476560552145,0.5193503430531733,auto,0.11087325408359579,0.026337376705150337,-0.027386429886068025,0.33367548320369783,0.35818094121028987,hallucinated,Qwen/Qwen2.5-7B-Instruct,415,-0.07941526885972507,0.5060240963855421,none,last,0,truthfulqa_mc__Qwen__Qwen2.5-7B-Instruct__K1__qlast,97.70843373493976,16.69757362662891,0.0003559955444689994,5.6726039631839516e-05,1,truthfulqa_mc
